Date,Nifty,CCIL,Mibor,Gold,Hybrid
06-06-2013,29442.63,2394.02,242.33,27129.81,3718.23
07-06-2013,29398.11,2402.76,242.38,27546.58,3718.79
08-06-2013,29585.85,2412.45,242.42,27578.89,3739.71
09-06-2013,29648.99,2407.92,242.54,27666.99,3742.85
10-06-2013,29518.74,2408.95,242.58,27730.29,3732.22
11-06-2013,29485.45,2409.55,242.62,27933.54,3729.67
12-06-2013,29167.68,2419.25,242.66,28093.21,3707.3
13-06-2013,29332.16,2426.75,242.71,28049.3,3725.14
14-06-2013,29421.4,2424.65,242.83,27963.42,3731.73
15-06-2013,29237.15,2437.71,242.91,28057.69,3722.48
16-06-2013,29237.15,2438.2,242.91,28057.69,3722.73
17-06-2013,29531.43,2439.09,242.95,27969.59,3748.37
18-06-2013,29647.42,2438.89,242.99,27730.51,3758.2
19-06-2013,29620.5,2438.97,243.14,27847.4,3755.94
20-06-2013,29910.22,2443.65,243.18,28019.74,3783.09
21-06-2013,29910.22,2444.14,243.22,28081.88,3783.33
22-06-2013,29974.24,2440.4,243.26,28007.67,3786.94
23-06-2013,29927.34,2433.83,243.3,27767.6,3779.64
24-06-2013,29706.61,2418.89,243.42,27720.41,3753.27
25-06-2013,29575.74,2420.55,243.46,27845.56,3742.9
26-06-2013,29788.35,2426.98,243.5,28266.04,3764.32
27-06-2013,29643.48,2432.55,243.54,28606.63,3754.69
28-06-2013,29461.45,2437.47,243.58,28516.33,3741.57
29-06-2013,29461.45,2437.97,243.71,28466.96,3741.82
30-06-2013,29413.66,2436.87,243.75,28491.05,3737.18
01-07-2013,29319.1,2436.51,243.79,28653.5,3728.9
02-07-2013,29336.57,2438.91,243.83,28419.33,3731.59
03-07-2013,29422.39,2438.16,243.87,28448.57,3738.57
04-07-2013,29365.3,2429.96,244,28528.11,3729.58
05-07-2013,29655.84,2432.82,244.04,28270.77,3755.89
06-07-2013,29943.24,2435.99,244.08,27930.36,3782.09
07-07-2013,30133.35,2431.18,244.12,27973.01,3795.96
08-07-2013,30029.74,2431.9,244.16,27881.4,3787.45
09-07-2013,29918.4,2431.08,244.29,28009.5,3777.5
10-07-2013,29918.4,2432.55,244.33,27751.11,3778.24
11-07-2013,29921.18,2428.02,244.37,27740.52,3776.21
12-07-2013,29894.8,2430.57,244.41,27302.52,3775.23
13-07-2013,30126.21,2429.73,244.45,27092.89,3794.62
14-07-2013,29858.8,2433.99,244.58,27174.52,3773.85
15-07-2013,29926.15,2436.8,244.62,27105.62,3781.03
16-07-2013,29933.25,2437.04,244.66,27129.98,3781.76
17-07-2013,30248.17,2437.53,244.7,27082.66,3808.97
18-07-2013,30250.98,2438.4,244.75,27109.85,3809.64
19-07-2013,30188.15,2440.35,244.87,27156.36,3805.24
20-07-2013,30322.12,2453.9,244.91,27103.43,3823.48
21-07-2013,30582.6,2451.79,244.96,27251.18,3844.74
22-07-2013,30658.77,2451.01,245,27817.69,3850.87
23-07-2013,30434.79,2452.85,245.04,27797.77,3832.61
24-07-2013,30464.92,2452.37,245.16,27905.69,3834.95
25-07-2013,30570.97,2460.69,245.21,27971.68,3848.19
26-07-2013,30365.25,2466.08,245.25,27909.64,3833.27
27-07-2013,30301.64,2463.41,245.29,28009,3826.48
28-07-2013,30750.03,2467.18,245.33,27893.43,3866.77
29-07-2013,31028.21,2469.07,245.46,28062.49,3891.53
30-07-2013,31109.28,2466.87,245.5,28114.5,3897.38
31-07-2013,31159.4,2466.59,245.54,28076.71,3901.53
01-08-2013,31145.8,2468.43,245.58,28137.61,3901.28
02-08-2013,31137.59,2476.02,245.63,28058.92,3904.37
03-08-2013,31273.29,2478.18,245.75,28335.79,3917.08
04-08-2013,31309.49,2477.35,245.79,28316.17,3919.76
05-08-2013,31190.56,2476.21,245.84,28666.79,3909
06-08-2013,31271.28,2485.34,245.88,28464.42,3920.48
07-08-2013,31213.36,2504,245.92,28209.05,3924.86
08-08-2013,31262.06,2505.33,246.05,27979.24,3929.69
09-08-2013,31095.7,2505.11,246.09,28049.12,3915.33
10-08-2013,31103.49,2509.72,246.13,28012.13,3918.3
11-08-2013,31155.91,2507.29,246.17,27866.78,3921.58
12-08-2013,31075.73,2509.86,246.21,27818.17,3915.99
13-08-2013,31056.4,2504.95,246.34,27766.3,3911.89
14-08-2013,31311.57,2507.45,246.38,27546.2,3934.99
15-08-2013,31297.53,2509.39,246.43,27559.86,3934.76
16-08-2013,31283.64,2514.59,246.47,27646.44,3936.17
17-08-2013,31290.74,2513.05,246.51,27767.55,3936.01
18-08-2013,31138.21,2510.19,246.64,27871.74,3921.51
19-08-2013,31138.21,2511.67,246.68,27605.82,3922.25
20-08-2013,30958.25,2510.99,246.72,27667.1,3906.5
21-08-2013,30834.32,2505.5,246.76,27721.2,3893.15
22-08-2013,30857.52,2504.23,246.8,27670.44,3894.5
23-08-2013,30921.61,2504.18,246.93,27563.52,3899.96
24-08-2013,31221.62,2492.08,246.97,27211.41,3919.6
25-08-2013,31209.79,2493.7,247.01,27226.45,3919.4
26-08-2013,31245.56,2496.99,247.06,27323.88,3924.11
27-08-2013,31369.34,2501.12,247.1,27282.3,3936.77
28-08-2013,31360.63,2499.54,247.22,26922.11,3935.23
29-08-2013,31715.64,2507.71,247.27,26938.75,3969.72
30-08-2013,31747.09,2510.81,247.31,27037.86,3973.96
31-08-2013,31804.82,2512.38,247.35,27077.78,3979.69
01-09-2013,32037.38,2513.75,247.39,26973.01,4000.29
02-09-2013,32020.75,2511.94,247.52,27220.41,3997.96
03-09-2013,32074.78,2514.2,247.56,27301.02,4003.72
04-09-2013,31710.99,2515.27,247.6,27476.86,3973.1
05-09-2013,31955.35,2518.14,247.65,27428.59,3995.46
06-09-2013,31904.4,2519.51,247.69,27562.18,3991.78
07-09-2013,32028.89,2523.81,247.82,27747.09,4004.59
08-09-2013,32245.87,2529.33,247.86,27763.31,4025.93
09-09-2013,32228.27,2526.96,247.9,27665.17,4023.24
10-09-2013,32382.46,2524.03,247.94,27890.38,4034.98
11-09-2013,32383.3,2525.51,247.99,27748.35,4035.79
12-09-2013,32309.88,2522.7,248.11,27999.16,4028.1
13-09-2013,32514.94,2520.67,248.16,28009.5,4044.65
14-09-2013,32575.17,2522.54,248.2,27947.61,4050.74
15-09-2013,32476.74,2523.73,248.24,27736.77,4042.9
16-09-2013,32237.88,2531.84,248.28,27774.54,4026.5
17-09-2013,32325.41,2534.09,248.4,27514.69,4035.12
18-09-2013,32273.67,2531.71,248.44,27514.69,4029.5
19-09-2013,32014.19,2530.71,248.48,27631.03,4006.79
20-09-2013,31797.84,2530.37,248.53,28028.72,3988.09
21-09-2013,31531.33,2527.84,248.57,28339.61,3964
22-09-2013,31312.76,2525.83,248.69,28349.5,3944.28
23-09-2013,31449.03,2525.58,248.73,28240.89,3955.82
24-09-2013,31449.03,2525.58,248.73,28017.5,3955.82
25-09-2013,31865.86,2523.82,248.77,28386.32,3990.64
26-09-2013,31865.86,2527.73,249.02,28386.32,3992.59
27-09-2013,31291.85,2527.7,249.06,28317.57,3943.43
28-09-2013,31568.01,2526.95,249.1,28452.73,3966.7
29-09-2013,31596.06,2527.42,249.14,28315.17,3969.33
30-09-2013,31596.06,2527.91,249.26,28424.13,3969.58
01-10-2013,31750.82,2527.41,249.3,28783.45,3982.58
02-10-2013,31388.39,2529.96,249.35,28813.73,3952.82
03-10-2013,31646.46,2532.27,249.39,28787.54,3976.07
04-10-2013,31730.49,2531.7,249.43,29028.9,3982.98
05-10-2013,31892.23,2537.05,249.55,29168.13,3999.51
06-10-2013,31702.25,2535.52,249.59,29368.07,3982.48
07-10-2013,31809.55,2536.62,249.63,29534.64,3992.21
08-10-2013,31661.97,2538.91,249.67,29402.14,3980.72
09-10-2013,31662.74,2536.6,249.71,29703.71,3979.63
10-10-2013,31687.52,2537.05,249.83,29526.01,3981.98
11-10-2013,31882.16,2535.57,249.88,29174.53,3997.91
12-10-2013,32158.66,2534.86,249.92,29318.73,4021.23
13-10-2013,32186.41,2533.25,249.96,29090.46,4022.8
14-10-2013,32241.93,2533.29,250,29311.42,4027.58
15-10-2013,32272.61,2530.96,250,29081.4,4029.04
16-10-2013,32423.76,2529.81,250.04,28826.6,4041.41
17-10-2013,32402.37,2529.81,250.08,28992.91,4039.57
18-10-2013,32400.51,2525.3,250.12,28746.08,4037.16
19-10-2013,32370.04,2521.39,250.16,28760.95,4032.6
20-10-2013,31922.44,2527.8,250.16,28897.36,3997.47
21-10-2013,31626.63,2524.95,250.2,29342.94,3970.72
22-10-2013,31599.76,2523.68,250.25,29113.06,3967.78
23-10-2013,31159.81,2523.68,250.29,28975.77,3930.11
24-10-2013,31282.48,2526.36,250.33,28987.68,3941.95
25-10-2013,31283.72,2527.93,250.33,28717.59,3942.84
26-10-2013,31283.72,2527.93,250.37,28524.16,3942.84
27-10-2013,31497.38,2530.89,250.41,28631.13,3962.62
28-10-2013,31671.71,2529.75,250.45,28489.31,3976.98
29-10-2013,31592.03,2521.68,250.49,28399.48,3966.12
30-10-2013,31814.22,2519.58,250.49,28689.29,3984.1
31-10-2013,31846.89,2520.1,250.53,28849.39,3987.15
01-11-2013,31924.41,2520.33,250.58,28905.61,3993.91
02-11-2013,31833.99,2522.16,250.62,28924.03,3987.08
03-11-2013,32182.22,2523.56,250.66,28945.47,4017.6
04-11-2013,32432.69,2527.13,250.66,29099.73,4040.83
05-11-2013,32633.64,2528.68,250.7,28828.09,4058.81
06-11-2013,32609.16,2527.86,250.74,28725.44,4056.31
07-11-2013,32584.35,2528.67,250.95,28641.17,4054.59
08-11-2013,32506.72,2526.9,250.99,28657.91,4047.06
09-11-2013,32607.34,2527.41,251.03,28553.21,4055.93
10-11-2013,33042.5,2526.38,251.07,28499.23,4092.67
11-11-2013,33147.13,2527.58,251.11,28232,4102.23
12-11-2013,33157.22,2526.63,251.11,28473.3,4102.63
13-11-2013,33266.16,2524.98,251.16,28452.39,4111.13
14-11-2013,33213.13,2523.52,251.2,28298.6,4105.86
15-11-2013,33600.27,2523.79,251.24,28303.23,4139.14
16-11-2013,33573.22,2526.43,251.28,28342.45,4138.15
17-11-2013,33685.56,2528.24,251.28,28177.02,4148.67
18-11-2013,33731.19,2526.73,251.32,28502.56,4151.82
19-11-2013,33370.76,2522.45,251.36,28508.14,4118.82
20-11-2013,33218.81,2523.34,251.4,28611.67,4106.25
21-11-2013,33250.93,2524.96,251.44,28688.41,4109.81
22-11-2013,33314.56,2522.77,251.44,28562.74,4114.17
23-11-2013,33033.56,2520.12,251.49,28750.09,4088.78
24-11-2013,32941.87,2513.27,251.53,28790.42,4077.5
25-11-2013,32760.44,2514.77,251.57,28650.71,4062.72
26-11-2013,33106.82,2511.01,251.61,28709.49,4090.5
27-11-2013,33342.8,2521.09,251.61,28884.17,4115.74
28-11-2013,33359.9,2529.1,251.65,28572.88,4121.22
29-11-2013,33478.35,2530.16,251.69,28566.31,4131.89
30-11-2013,33561.55,2523.79,251.73,28837.49,4135.83
01-12-2013,33679.24,2519.76,251.73,28655.26,4143.89
02-12-2013,33724.44,2519.86,251.78,28703.05,4147.81
03-12-2013,33618.59,2520.41,251.82,28651.04,4139.02
04-12-2013,33618.59,2520.41,251.82,28651.04,4139.02
05-12-2013,33149.35,2521.11,251.86,28253.45,4099.19
06-12-2013,32869.72,2519.23,251.9,28240.47,4074.3
07-12-2013,32802.44,2522.78,251.94,28014.98,4070.32
08-12-2013,32597.18,2524.85,251.98,28018.88,4053.78
09-12-2013,32949.21,2528.29,252.02,27682.66,4085.64
10-12-2013,33250.3,2521.98,252.02,27662.05,4108.27
11-12-2013,33455.79,2518.68,252.06,27482.41,4124.21
12-12-2013,33227.99,2511.13,252.11,27550.97,4100.93
13-12-2013,33053.04,2508.95,252.15,27810.89,4084.86
14-12-2013,33246.7,2517.43,252.19,27714.27,4105.68
15-12-2013,33462.97,2518.87,252.19,27661.12,4124.92
16-12-2013,33601.68,2516.81,252.23,27871.69,4135.77
17-12-2013,33836.74,2517.47,252.27,27772.58,4156.23
18-12-2013,33777.38,2515.05,252.32,27892.57,4149.94
19-12-2013,33756.28,2510.52,252.36,27892.41,4145.87
20-12-2013,33940.3,2509.8,252.36,28051.23,4161.26
21-12-2013,34010.61,2509.05,252.4,28262.96,4166.91
22-12-2013,33911.81,2510.02,252.44,28386.54,4158.93
23-12-2013,33848.03,2496.79,252.48,28527.07,4146.86
24-12-2013,33812.75,2501.95,252.53,28516.05,4146.42
25-12-2013,33812.26,2499.01,252.57,28751.94,4144.91
26-12-2013,33793.38,2499.42,252.61,28680.71,4143.49
27-12-2013,33969.64,2501.69,252.65,28837.31,4159.72
28-12-2013,34153.85,2506.96,252.65,28746.88,4178.13
29-12-2013,34352.79,2511.23,252.69,28822.99,4197.3
30-12-2013,34443.19,2507.01,252.73,28755.21,4202.94
31-12-2013,34433.07,2498.11,252.77,28789.38,4197.62
01-01-2014,34503.49,2497.31,252.82,28941.39,4203.25
02-01-2014,34592.39,2496.4,252.82,29262.55,4210.4
03-01-2014,34843.51,2496.45,252.86,29244.86,4231.93
04-01-2014,34771.05,2483.05,252.9,29464.57,4219.03
05-01-2014,35081.82,2497.02,252.94,29140.9,4252.63
06-01-2014,35260.29,2494.64,252.98,29130.8,4266.72
07-01-2014,35511.58,2494.19,252.98,29230.07,4288.01
08-01-2014,35798.01,2494.94,253.02,29286.63,4312.91
09-01-2014,36139.98,2501.63,253.07,29405.19,4345.54
10-01-2014,36161.64,2501.16,253.07,29743.09,4347.16
11-01-2014,36050.44,2501.16,253.32,29449.69,4337.64
12-01-2014,36283.25,2489.82,253.57,29297.8,4351.9
13-01-2014,36033.73,2484.9,253.82,29269.53,4328.08
14-01-2014,35965.02,2486.25,254.06,29402.34,4322.87
15-01-2014,35906.66,2477.79,254.31,29685.57,4313.65
16-01-2014,35066.75,2466.85,254.31,29363.82,4236.25
17-01-2014,34757.16,2468.01,254.55,29503.82,4210.32
18-01-2014,34195.94,2471.67,254.8,29245.32,4164.09
19-01-2014,34082.71,2475,255.05,29133.74,4156.06
20-01-2014,34413.16,2483.8,255.29,29129.45,4188.76
21-01-2014,34005.76,2484.57,255.29,29146.21,4154.26
22-01-2014,34300.47,2485.04,255.54,29242.62,4179.73
23-01-2014,34155.95,2486.85,255.79,29756.69,4168.26
24-01-2014,34297.47,2477.97,256.04,29740.02,4175.93
25-01-2014,34010.76,2478.84,256.04,29732.67,4151.82
26-01-2014,33774.66,2480.37,256.29,29721.63,4132.36
27-01-2014,33703.59,2473.21,256.54,29603.73,4122.7
28-01-2014,33844.86,2471.85,256.79,29493.61,4134.12
29-01-2014,33819.5,2462.23,257.04,29783.6,4127.14
30-01-2014,34142.15,2467.51,257.04,29564.45,4157.4
31-01-2014,34445.75,2472.06,257.29,29705.43,4185.68
01-02-2014,34346.39,2473.31,257.54,29404.99,4177.8
02-02-2014,34184.04,2472.45,257.79,29535.29,4163.46
03-02-2014,34046.94,2470.28,258.06,29502.63,4150.64
04-02-2014,34046.94,2470.79,258.06,29630.77,4150.89
05-02-2014,33746.78,2470.59,258.32,29546.71,4125.09
06-02-2014,33317.2,2470.75,258.59,29799.58,4088.38
07-02-2014,33033.09,2475.04,258.85,29568.08,4066.2
08-02-2014,33351.57,2479.39,259.11,29605.24,4095.65
09-02-2014,33307.14,2479.61,259.11,29657.79,4091.95
10-02-2014,33917.94,2483.7,259.38,29582.35,4146.3
11-02-2014,33856.78,2484.77,259.64,29591.33,4141.6
12-02-2014,33835.74,2482.88,259.9,29526.97,4138.85
13-02-2014,33685.54,2486.01,260.17,29376.07,4127.55
14-02-2014,33176,2492.84,260.17,29337.94,4087.34
15-02-2014,32923.12,2497.54,260.43,29504.85,4068.03
16-02-2014,32996.76,2495.32,260.7,29388.61,4073.23
17-02-2014,33136.18,2493.49,260.96,29863.41,4084.25
18-02-2014,33006.27,2498.25,261.23,29745.17,4075.51
19-02-2014,32596.54,2501.54,261.23,30110.19,4042.07
20-02-2014,33066.41,2497.47,261.5,30180.06,4080.27
21-02-2014,33174.39,2526.46,261.77,30040.19,4104.01
22-02-2014,32968.68,2529.24,262.18,29686.54,4087.78
23-02-2014,32968.68,2529.24,262.18,29697.52,4087.78
24-02-2014,32968.68,2529.24,262.6,29697.52,4087.78
25-02-2014,33255.36,2531.3,263.02,30051.29,4113.36
26-02-2014,33370.63,2532.87,263.29,29784.14,4124.02
27-02-2014,33019.07,2536.67,263.55,29856.06,4095.81
28-02-2014,33596.8,2547.71,263.82,29623.45,4150.81
01-03-2014,33626.97,2553.68,263.82,29773.43,4156.37
02-03-2014,33788.54,2549.46,264.09,29871.7,4168.1
03-03-2014,33880.25,2535.76,264.36,29929.13,4169.1
04-03-2014,33940.44,2524.05,264.63,30383.2,4168.4
05-03-2014,34101.13,2520.34,264.9,29944.58,4180.31
06-03-2014,34192.65,2521.8,264.9,30178.65,4188.88
07-03-2014,34305.43,2525.48,265.17,30300.99,4200.37
08-03-2014,34395.06,2520.9,265.44,30407.42,4205.76
09-03-2014,34331.68,2517.45,265.71,30457.63,4198.61
10-03-2014,34427.29,2503.66,265.98,30431.89,4199.9
11-03-2014,34415.58,2494.8,265.98,30368.05,4194.47
12-03-2014,34450.77,2495.22,266.25,30276.22,4197.69
13-03-2014,34616.64,2498.26,266.52,30358.38,4213.41
14-03-2014,34501.27,2494.22,266.79,30426.13,4201.51
15-03-2014,34713.6,2492.23,267.06,30216.65,4218.7
16-03-2014,34969.7,2491.77,267.06,30339.22,4240.4
17-03-2014,35160.36,2493.31,267.32,30141.93,4257.5
18-03-2014,35176.42,2496.68,267.59,29904.59,4260.56
19-03-2014,35103.14,2496.73,267.85,30058.27,4254.31
20-03-2014,34915.38,2496.37,267.85,30215.84,4238.05
21-03-2014,35208.14,2506.13,268.11,30332.27,4268
22-03-2014,35216.32,2512.91,268.38,30313.72,4272.09
23-03-2014,35319.35,2505.31,268.64,30357.68,4277.11
24-03-2014,35246.27,2500.35,268.91,30582.93,4268.37
25-03-2014,35535.79,2499.66,268.91,30536.46,4292.82
26-03-2014,35556.71,2498.14,269.18,30485.21,4293.85
27-03-2014,35543.94,2488.61,269.44,30214.36,4287.99
28-03-2014,35387.88,2486.76,269.71,30080.39,4273.7
29-03-2014,35149.12,2487.3,269.98,30038.53,4253.53
30-03-2014,34848.3,2495.23,269.98,30229.25,4231.73
31-03-2014,34616.13,2495.95,270.25,30269.49,4212.22
01-04-2014,34651.24,2497.79,270.52,30199.79,4216.14
02-04-2014,34344.91,2493.79,270.79,30423,4187.91
03-04-2014,34663.11,2492.32,271.06,30651.03,4214.42
04-04-2014,34924.87,2497.64,271.06,30337.13,4239.5
05-04-2014,35165.48,2508.84,271.33,30108.3,4265.7
06-04-2014,34949.24,2507.08,271.59,30301.83,4246.3
07-04-2014,34906.11,2508.69,271.86,30167.01,4243.41
08-04-2014,35322.38,2500.04,272.13,30089.32,4274.73
09-04-2014,35227.26,2502.2,272.13,29816.41,4267.67
10-04-2014,35011.89,2497.03,272.39,29806.27,4246.64
11-04-2014,34903.21,2501.14,272.66,29924.56,4239.39
12-04-2014,35178.88,2499.22,272.93,29824.87,4262.04
13-04-2014,35463.08,2487.47,273.2,29934.18,4280.5
14-04-2014,35443.67,2493.38,273.2,30127.18,4281.79
15-04-2014,35483.47,2489.86,273.48,30143.02,4283.44
16-04-2014,35692.52,2490.88,273.76,30066.1,4301.85
17-04-2014,35739.16,2497.29,274.04,30212.28,4309.05
18-04-2014,35599.82,2498.16,274.32,30275.58,4297.55
19-04-2014,35622.14,2500.43,274.32,29902.92,4300.6
20-04-2014,35548.26,2506.71,274.6,29875.24,4297.41
21-04-2014,35286.74,2504.35,274.88,29962.78,4273.84
22-04-2014,35547.33,2509.44,275.16,29668.91,4298.7
23-04-2014,35432.39,2516,275.45,29616.73,4292.13
24-04-2014,35689.6,2514.08,275.45,29625.66,4313.2
25-04-2014,35470.35,2512.7,275.74,29639.81,4293.73
26-04-2014,35490.04,2513.4,276.02,29540.42,4295.77
27-04-2014,35217.11,2511,276.31,29546.53,4271.2
28-04-2014,35037.64,2504.12,276.59,29517.89,4252.39
29-04-2014,35423.48,2507.85,276.59,29481.9,4287.3
30-04-2014,35264.41,2509.88,276.87,29372.62,4274.69
01-05-2014,35378.6,2509.58,277.16,29530.69,4284.32
02-05-2014,35645.4,2512.09,277.44,29655.71,4308.42
03-05-2014,35574.55,2510.82,277.73,29810.67,4301.72
04-05-2014,35657.86,2510.74,277.73,29725.55,4308.82
05-05-2014,35934.72,2509.7,278.01,29709.55,4332
06-05-2014,36239.62,2512.93,278.3,29702.71,4359.72
07-05-2014,36265.93,2514.35,278.58,29360.61,4362.69
08-05-2014,36548.41,2514.35,278.87,29403.22,4386.88
09-05-2014,36541.63,2525.21,278.87,29311.61,4391.73
10-05-2014,36323.77,2524.11,279.16,29250.44,4372.52
11-05-2014,36519.96,2531.3,279.45,28887.85,4392.91
12-05-2014,36373.44,2532.96,279.74,28955.71,4381.2
13-05-2014,36351.23,2530.71,280.03,29028.34,4378.17
14-05-2014,36496.37,2529.8,280.03,29100.57,4390.14
15-05-2014,36718.6,2531.38,280.31,28985.23,4409.96
16-05-2014,36825.1,2531.51,280.61,29021.48,4419.15
17-05-2014,36858.23,2529.69,280.9,29123.82,4421.08
18-05-2014,36984.64,2532.73,281.2,28859.88,4433.42
19-05-2014,37336.85,2530.49,281.2,28894.94,4462.46
20-05-2014,37494.4,2534.32,281.49,28835.86,4477.87
21-05-2014,37606.58,2536.43,281.77,28844.9,4488.53
22-05-2014,37521.62,2540.95,282.06,28603.3,4483.51
23-05-2014,37165.16,2544.68,282.36,28527.27,4454.86
24-05-2014,37556.16,2540.98,282.36,28655.12,4486.49
25-05-2014,37691.89,2542.75,282.66,28597.51,4499
26-05-2014,37665.8,2542.08,282.96,28591.57,4496.43
27-05-2014,37887.56,2541.88,283.26,28636.28,4515.31
28-05-2014,38024.37,2546.86,283.56,28665.49,4529.52
29-05-2014,37869.23,2547.69,283.56,28751.02,4516.65
30-05-2014,37644.9,2541.78,283.86,28890.78,4494.49
31-05-2014,37852,2543.38,284.17,28740.32,4513.02
01-06-2014,37852,2543.38,284.17,28740.32,4513.02
02-06-2014,37663.56,2537.91,284.47,28483.44,4494.15
03-06-2014,37947.88,2537.91,284.47,28449.44,4518.49
04-06-2014,38278.75,2542.13,284.77,28491.26,4548.94
05-06-2014,38285.75,2544.53,285.07,28585.84,4550.74
06-06-2014,38285.75,2544.53,285.38,28585.84,4550.74
07-06-2014,38336.76,2541.06,285.69,28669.78,4553.37
08-06-2014,38251.8,2541.03,285.69,28748.48,4546.08
09-06-2014,38694.11,2540.09,285.99,29185.53,4583.49
10-06-2014,38896.63,2539.15,286.29,29142.91,4600.36
11-06-2014,38722.93,2539.03,286.6,29200.39,4585.42
12-06-2014,38690.1,2538.84,286.9,29180.62,4582.52
13-06-2014,38645.07,2535.88,286.9,29279.09,4577.18
14-06-2014,38312.52,2536.82,287.2,29413.18,4549.18
15-06-2014,38157.92,2528.18,287.5,29298.42,4531.62
16-06-2014,38018.31,2522.95,287.8,29511.62,4517.04
17-06-2014,38242.81,2525.59,288.09,29694.35,4537.59
18-06-2014,38389.82,2528.98,288.09,29501.26,4551.88
19-06-2014,37922.17,2520.95,288.4,29838.99,4507.82
20-06-2014,37413.13,2517.87,288.71,29783.03,4462.68
21-06-2014,37717.96,2514.98,289.02,29667.88,4487.34
22-06-2014,38090.64,2524.15,289.02,29686.87,4523.84
23-06-2014,37585.51,2524.88,289.32,29932.49,4480.95
24-06-2014,37290.67,2532.18,289.64,30078.99,4459.35
25-06-2014,37121.22,2529.92,289.95,29989.9,4443.71
26-06-2014,37121.22,2529.92,290.26,29989.9,4443.71
27-06-2014,36841.6,2535.31,290.26,29720.28,4422.46
28-06-2014,36305.02,2532.59,290.57,30043.84,4375.15
29-06-2014,36652.06,2532.66,290.88,30047.16,4404.91
30-06-2014,36542.27,2537.93,291.19,29820.64,4398.14
01-07-2014,36324.17,2542.76,291.5,29554.18,4381.88
02-07-2014,36227.14,2545.36,291.5,29560.49,4374.87
03-07-2014,36526.14,2554.71,291.81,29749.07,4405.15
04-07-2014,35975.63,2545.06,292.12,30336.95,4353.18
05-07-2014,35169.16,2532.85,292.43,30480.04,4278.02
06-07-2014,34376.99,2544.07,292.43,30525.96,4215.79
07-07-2014,34474.38,2558.85,292.74,30204.82,4231.52
08-07-2014,34299.47,2553.38,293.05,30324.55,4213.81
09-07-2014,34760.89,2554.84,293.36,30341.74,4254.05
10-07-2014,34001.15,2560.6,293.67,30752.38,4191.88
11-07-2014,34733.58,2563.48,293.67,30849.92,4256.03
12-07-2014,34865.1,2567.31,293.99,31196.58,4269.21
13-07-2014,35162.48,2573.13,294.3,31093.68,4297.59
14-07-2014,34779.58,2574.37,294.62,31057.86,4265.42
15-07-2014,34779.58,2574.37,294.94,31057.86,4265.42
16-07-2014,34315.63,2575.19,294.94,30951.31,4226.1
17-07-2014,34134.38,2576.39,295.26,30881.42,4211.18
18-07-2014,33847.23,2578.54,295.58,31313.19,4187.66
19-07-2014,34033.96,2584.83,295.9,30951.72,4206.8
20-07-2014,33690.09,2585.13,296.22,31051.86,4177.5
21-07-2014,33349.31,2583.45,296.22,31174.3,4147.48
22-07-2014,34067.4,2594.31,296.54,31044.42,4214.4
23-07-2014,33891.13,2592.37,296.86,31010.19,4198.34
24-07-2014,34442.05,2589.8,297.18,30835.65,4244.23
25-07-2014,34431.97,2596.2,297.5,31074.1,4246.57
26-07-2014,35011.65,2606.33,297.5,30685.5,4301.27
27-07-2014,34950.92,2603.46,297.82,30974.78,4294.64
28-07-2014,34991.91,2607.57,298.14,30961.78,4300.2
29-07-2014,35237.68,2607.57,298.46,30778.84,4321.24
30-07-2014,35158.55,2613.38,298.46,30144.67,4317.38
31-07-2014,34812.99,2613.38,298.77,30076.93,4287.78
01-08-2014,35144.49,2616.73,299.1,30024.62,4317.85
02-08-2014,35141.99,2622.62,299.42,29821.45,4320.58
03-08-2014,35260.54,2621.76,299.74,30035.69,4330.3
04-08-2014,35457.16,2616.05,299.74,30267.14,4344.28
